User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount
1006040,Fatima,P00111142,F,26-35,27,0,Gilgit-Baltistan,Northern,Business,Footwear & Shoes,2,20488
1003272,Mehwish,P00324642,M,36-45,42,1,Gilgit-Baltistan,Northern,Freelancer,Footwear & Shoes,2,20486
1001757,Ahmed,P0095542,F,26-35,28,1,Sindh,Southern,Textile,Footwear & Shoes,1,20486
1001969,Daniyal,P00160042,M,26-35,28,0,Azad Jammu & Kashmir,North-Eastern,Retail,Footwear & Shoes,1,20484
1003694,Mehwish,P00115942,F,26-35,35,0,Sindh,Southern,Govt,Footwear & Shoes,4,20483
1004436,Usman,P0096542,F,26-35,28,0,Khyber Pakhtunkhwa,North-Western,Business,Tupperware,2,20477
1001260,Laiba,P00274042,F,26-35,35,1,Sindh,Southern,Business,Footwear & Shoes,3,20477
1004064,Hania,P0097142,F,46-50,48,0,Khyber Pakhtunkhwa,North-Western,Education,Footwear & Shoes,2,20476
1004829,Umar,P00146042,F,26-35,28,0,Islamabad Capital Territory,Northern,Retail,Footwear & Shoes,3,20471
1000549,Iqra,P00147042,F,26-35,26,0,Gilgit-Baltistan,Northern,Agriculture,Furniture,1,20469
1003245,Mehwish,P00351242,F,18-25,21,0,Punjab,Eastern,Textile,Furniture,1,20468
1005137,Noor,P00187342,F,18-25,19,1,Sindh,Southern,Govt,Tupperware,2,20464
1003259,Usman,P00054242,M,18-25,20,0,Azad Jammu & Kashmir,North-Eastern,Media,Furniture,2,20463
1003503,Zara,P00241642,M,18-25,25,1,Gilgit-Baltistan,Northern,Engineer,Furniture,1,20457
1002068,Sara,P00172842,M,36-45,39,0,Punjab,Eastern,Engineer,Footwear & Shoes,3,20457
1002067,Hamza,P00199442,F,51-55,52,1,Punjab,Eastern,Freelancer,Footwear & Shoes,2,20454
1003825,Ayesha,P00014542,F,18-25,20,0,Azad Jammu & Kashmir,North-Eastern,Engineer,Footwear & Shoes,1,20450
1000942,Iqra,P00214142,M,51-55,52,1,Gilgit-Baltistan,Northern,Textile,Furniture,3,20448
1001456,Mehwish,P00182242,M,26-35,34,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Footwear & Shoes,1,20445
1004942,Muneeb,P00050642,F,46-50,47,0,Gilgit-Baltistan,Northern,Engineer,Furniture,3,20442
1002760,Raza,P00101842,M,55+,77,1,Balochistan,Western,Business,Footwear & Shoes,4,20440
1004327,Usman,P00085942,F,36-45,41,0,Islamabad Capital Territory,Northern,Business,Footwear & Shoes,2,20438
1003536,Usman,P00268442,F,18-25,24,1,Gilgit-Baltistan,Northern,Freelancer,Furniture,3,20433
1005836,Fatima,P00110942,F,26-35,27,0,Sindh,Southern,Media,Footwear & Shoes,1,20432
1004682,Taha,P00030442,F,26-35,27,1,Islamabad Capital Territory,Northern,Govt,Furniture,2,20432
1004237,Mehwish,P00102442,F,26-35,28,0,Khyber Pakhtunkhwa,North-Western,Engineer,Footwear & Shoes,4,20429
1004802,Saad,P00361642,M,55+,87,0,Khyber Pakhtunkhwa,North-Western,Retail,Footwear & Shoes,4,20427
1001218,Sara,P00118542,M,55+,79,0,Balochistan,Western,Freelancer,Footwear & Shoes,4,20424
1001611,Usman,P00265142,M,26-35,27,0,Khyber Pakhtunkhwa,North-Western,Agriculture,Footwear & Shoes,2,20423
1001050,Ahmed,P00213342,F,26-35,35,0,Azad Jammu & Kashmir,North-Eastern,Retail,Footwear & Shoes,1,20420
1002747,Hiba,P0097842,M,18-25,20,0,Islamabad Capital Territory,Northern,Retail,Tupperware,2,20413
1001941,Arham,P00332442,M,36-45,26,1,Balochistan,Western,Business,Furniture,4,20410
1004160,Taha,P00041342,F,36-45,36,0,Gilgit-Baltistan,Northern,Construction,Furniture,3,20405
1002126,Sara,P00122442,M,55+,71,1,Azad Jammu & Kashmir,North-Eastern,Media,Footwear & Shoes,2,20405
1003096,Hiba,P00145442,M,46-50,47,0,Azad Jammu & Kashmir,North-Eastern,Healthcare,Furniture,4,20403
1001451,Zainab,P00193842,M,36-45,44,1,Gilgit-Baltistan,Northern,Agriculture,Furniture,2,20394
1002953,Bilal,P00176642,F,26-35,32,1,Islamabad Capital Territory,Northern,Healthcare,Footwear & Shoes,3,20392
1004285,Taha,P00006442,F,36-45,40,0,Sindh,Southern,Business,Footwear & Shoes,1,20387
1000326,Laiba,P00120542,M,51-55,53,0,Islamabad Capital Territory,Northern,Textile,Footwear & Shoes,3,
1006016,Ali,P00274442,F,46-50,47,0,Balochistan,Western,Media,Footwear & Shoes,2,20380
1004343,Umar,P00270942,F,26-35,31,0,Khyber Pakhtunkhwa,North-Western,Retail,Footwear & Shoes,1,20379
1001884,Laiba,P00111042,F,46-50,49,0,Balochistan,Western,Engineer,Footwear & Shoes,4,20375
1000623,Ayesha,P00184942,F,26-35,34,1,Khyber Pakhtunkhwa,North-Western,Business,Footwear & Shoes,3,20373
1003963,Laiba,P00226242,F,51-55,51,0,Islamabad Capital Territory,Northern,Education,Footwear & Shoes,2,20373
1002025,Hania,P00175242,M,55+,88,1,Islamabad Capital Territory,Northern,Business,Footwear & Shoes,4,20364
1001593,Hiba,P00075742,F,26-35,28,0,Khyber Pakhtunkhwa,North-Western,Govt,Footwear & Shoes,1,20363
1003423,Raza,P00337742,F,26-35,29,1,Khyber Pakhtunkhwa,North-Western,Textile,Footwear & Shoes,4,20362
1000651,Mehwish,P00194142,M,36-45,41,0,Khyber Pakhtunkhwa,North-Western,IT,Furniture,1,20361
1005237,Noor,P00037142,F,26-35,30,1,Sindh,Southern,Govt,Footwear & Shoes,3,20359
1001506,Taha,P0096442,F,26-35,35,0,Sindh,Southern,Retail,Footwear & Shoes,1,20359
1003641,Mehwish,P00193242,F,26-35,30,0,Balochistan,Western,Media,Furniture,4,20358
1000182,Sana,P00049442,F,18-25,21,1,Gilgit-Baltistan,Northern,Education,Footwear & Shoes,4,20357
1003108,Laiba,P00291542,F,51-55,52,0,Punjab,Eastern,Healthcare,Footwear & Shoes,1,20357
1005039,Mariam,P00324442,M,36-45,44,0,Balochistan,Western,Freelancer,Tupperware,4,20348
1001451,Bilal,P00311642,F,36-45,41,1,Punjab,Eastern,Retail,Footwear & Shoes,4,20344
1002340,Arham,P00117142,F,36-45,45,0,Balochistan,Western,Govt,Footwear & Shoes,3,20342
1001339,Zara,P00173342,F,36-45,40,0,Azad Jammu & Kashmir,North-Eastern,Govt,Footwear & Shoes,1,20338
1003224,Raza,P00277842,M,26-35,32,1,Islamabad Capital Territory,Northern,Agriculture,Furniture,1,20328
1004837,Fatima,P00068142,F,26-35,35,1,Sindh,Southern,Freelancer,Furniture,3,20323
1004640,Zara,P00106042,F,26-35,31,1,Sindh,Southern,Media,Furniture,2,20322
1003311,Fatima,P00249842,F,26-35,33,1,Khyber Pakhtunkhwa,North-Western,Agriculture,Furniture,1,20317
1002031,Bilal,P00350942,F,36-45,37,0,Gilgit-Baltistan,Northern,Retail,Footwear & Shoes,4,20315
1001021,Fatima,P00059442,F,36-45,37,1,Balochistan,Western,Education,Footwear & Shoes,4,20315
1001017,Hania,P00326642,F,36-45,45,0,Islamabad Capital Territory,Northern,Govt,Footwear & Shoes,3,20313
1000372,Ahmed,P00358442,M,18-25,22,1,Islamabad Capital Territory,Northern,Freelancer,Furniture,3,20312
1001520,Bilal,P00332242,F,26-35,32,1,Punjab,Eastern,IT,Footwear & Shoes,4,20312
1003012,Arham,P00221042,M,26-35,34,0,Gilgit-Baltistan,Northern,Engineer,Footwear & Shoes,2,20312
1001591,Ayesha,P00059442,F,51-55,53,1,Sindh,Southern,Construction,Footwear & Shoes,2,20310
1000004,Hassan,P00184942,F,46-50,47,0,Balochistan,Western,IT,Footwear & Shoes,1,20309
1004627,Usman,P00282042,M,55+,58,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Footwear & Shoes,1,20309
1006011,Raza,P00182342,F,36-45,43,1,Gilgit-Baltistan,Northern,Healthcare,Footwear & Shoes,1,20308
1005686,Mariam,P00215442,F,55+,88,0,Sindh,Southern,Media,Furniture,4,20304
1000563,Raza,P00319842,F,26-35,28,1,Balochistan,Western,Construction,Footwear & Shoes,1,20303
1002109,Bilal,P00269242,F,26-35,30,0,Sindh,Southern,Media,Footwear & Shoes,4,20302
1000976,Saad,P00250242,F,36-45,41,1,Azad Jammu & Kashmir,North-Eastern,Govt,Footwear & Shoes,3,20301
1005156,Bilal,P00049642,F,18-25,19,1,Sindh,Southern,Business,Footwear & Shoes,1,20295
1006016,Muneeb,P00033542,F,46-50,47,0,Azad Jammu & Kashmir,North-Eastern,Education,Footwear & Shoes,3,20290
1000058,Hania,P00266542,F,26-35,33,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Footwear & Shoes,3,20288
1005433,Noor,P00174142,M,36-45,38,0,Balochistan,Western,IT,Footwear & Shoes,1,20286
1001733,Noor,P00304942,F,18-25,22,1,Islamabad Capital Territory,Northern,Retail,Furniture,2,20285
1004725,Mariam,P00059142,M,36-45,41,0,Balochistan,Western,Construction,Footwear & Shoes,4,20285
1002956,Taha,P00003242,F,26-35,31,1,Khyber Pakhtunkhwa,North-Western,Media,Footwear & Shoes,4,20283
1000338,Mariam,P00208342,F,36-45,45,0,Islamabad Capital Territory,Northern,IT,Footwear & Shoes,3,20281
1002766,Taha,P00319042,F,46-50,50,0,Sindh,Southern,Freelancer,Furniture,3,20280
1000646,Taha,P00086442,M,36-45,43,0,Sindh,Southern,Education,Footwear & Shoes,3,20279
1002037,Hiba,P00364842,F,55+,72,0,Azad Jammu & Kashmir,North-Eastern,Retail,Furniture,3,20278
1005517,Zara,P00113042,M,55+,82,0,Islamabad Capital Territory,Northern,Engineer,Footwear & Shoes,2,20278
1004050,Daniyal,P00138542,F,36-45,43,1,Khyber Pakhtunkhwa,North-Western,Freelancer,Footwear & Shoes,1,20276
1005807,Saad,P00303442,F,36-45,41,0,Islamabad Capital Territory,Northern,Freelancer,Footwear & Shoes,3,20275
1002507,Mariam,P00045842,F,26-35,35,1,Punjab,Eastern,Engineer,Furniture,1,
1004498,Usman,P00030842,F,51-55,55,0,Punjab,Eastern,IT,Footwear & Shoes,1,
1005157,Fatima,P00003242,M,36-45,36,1,Islamabad Capital Territory,Northern,Freelancer,Footwear & Shoes,2,20269
1004171,Ayesha,P00221542,M,55+,87,0,Sindh,Southern,Textile,Footwear & Shoes,2,20269
1002012,Ayesha,P00273942,F,26-35,34,0,Azad Jammu & Kashmir,North-Eastern,IT,Footwear & Shoes,2,20262
1003934,Sara,P00265242,F,26-35,32,0,Sindh,Southern,Retail,Footwear & Shoes,4,20260
1002676,Sana,P00177842,M,55+,62,1,Balochistan,Western,Construction,Footwear & Shoes,4,20260
1002106,Zara,P00016542,M,18-25,24,0,Khyber Pakhtunkhwa,North-Western,Construction,Furniture,3,20258
1003741,Hiba,P00127642,F,26-35,29,1,Azad Jammu & Kashmir,North-Eastern,Engineer,Footwear & Shoes,2,20258
1001359,Fatima,P00249742,M,36-45,36,0,Balochistan,Western,Freelancer,Footwear & Shoes,4,20257
1002889,Hamza,P00196042,F,36-45,44,0,Gilgit-Baltistan,Northern,Agriculture,Footwear & Shoes,1,20253
1005096,Fatima,P00288342,F,26-35,26,0,Gilgit-Baltistan,Northern,Agriculture,Footwear & Shoes,1,20252
1004860,Zainab,P00115442,M,26-35,33,0,Khyber Pakhtunkhwa,North-Western,Healthcare,Footwear & Shoes,3,20251
1003726,Zainab,P00119442,F,26-35,33,1,Gilgit-Baltistan,Northern,Textile,Footwear & Shoes,2,20250
1004194,Hassan,P00286442,F,18-25,20,0,Azad Jammu & Kashmir,North-Eastern,Retail,Furniture,4,20246
1003036,Sana,P00255842,F,55+,92,0,Gilgit-Baltistan,Northern,Healthcare,Furniture,2,20239
1003380,Hassan,P00102342,F,51-55,55,0,Punjab,Eastern,Engineer,Footwear & Shoes,3,20237
1001667,Zara,P00276642,F,51-55,52,0,Islamabad Capital Territory,Northern,Agriculture,Footwear & Shoes,2,20236
1002888,Hiba,P00321742,F,26-35,26,0,Khyber Pakhtunkhwa,North-Western,Business,Footwear & Shoes,3,20233
1000777,Hassan,P00259342,M,18-25,22,0,Punjab,Eastern,Engineer,Furniture,2,20232
1001503,Hiba,P00277242,M,26-35,35,1,Gilgit-Baltistan,Northern,Govt,Footwear & Shoes,1,20230
1002979,Zainab,P00210342,F,36-45,40,0,Khyber Pakhtunkhwa,North-Western,Textile,Footwear & Shoes,2,20230
1001513,Hiba,P00273742,M,36-45,41,1,Khyber Pakhtunkhwa,North-Western,IT,Furniture,4,20229
1000651,Laiba,P00346542,M,36-45,36,0,Punjab,Eastern,Construction,Footwear & Shoes,1,20227
1002664,Mariam,P00090942,M,36-45,45,0,Gilgit-Baltistan,Northern,Retail,Footwear & Shoes,2,20224
1004673,Umar,P00125942,M,36-45,36,0,Azad Jammu & Kashmir,North-Eastern,Retail,Footwear & Shoes,4,20216
1000850,Hiba,P00231442,F,36-45,40,1,Punjab,Eastern,Textile,Furniture,3,20212
1001599,Raza,P00028842,F,26-35,26,1,Islamabad Capital Territory,Northern,Business,Furniture,2,20211
1001284,Zainab,P00351342,F,46-50,47,0,Gilgit-Baltistan,Northern,Retail,Footwear & Shoes,2,20211
1003557,Zainab,P00058442,F,18-25,24,1,Sindh,Southern,Media,Footwear & Shoes,1,20210
1003320,Taha,P00179042,M,26-35,29,1,Sindh,Southern,Freelancer,Footwear & Shoes,3,20209
1005857,Hania,P00000142,M,46-50,50,0,Gilgit-Baltistan,Northern,Education,Furniture,4,20208
1004506,Bilal,P00312342,F,51-55,51,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Footwear & Shoes,2,20207
1000711,Hania,P00118742,M,26-35,34,0,Gilgit-Baltistan,Northern,Construction,Footwear & Shoes,4,20206
1001088,Mariam,P00304142,F,0-17,16,1,Gilgit-Baltistan,Northern,Media,Furniture,3,20205
1001227,Sara,P00370342,F,51-55,51,0,Balochistan,Western,Govt,Furniture,4,20204
1000678,Daniyal,P00240642,F,26-35,26,1,Khyber Pakhtunkhwa,North-Western,Construction,Footwear & Shoes,1,20203
1001666,Mehwish,P00041442,F,26-35,29,1,Khyber Pakhtunkhwa,North-Western,Textile,Furniture,3,20201
1003576,Mehwish,P00328742,M,51-55,52,1,Khyber Pakhtunkhwa,North-Western,IT,Footwear & Shoes,1,20201
1004819,Hassan,P00264042,F,36-45,36,1,Punjab,Eastern,Healthcare,Footwear & Shoes,3,20200
1003842,Umar,P00115942,M,36-45,39,0,Gilgit-Baltistan,Northern,Freelancer,Footwear & Shoes,3,20196
1000553,Mehwish,P00170642,F,26-35,33,0,Sindh,Southern,Retail,Footwear & Shoes,3,20194
1005576,Noor,P00165442,F,26-35,33,1,Balochistan,Western,Freelancer,Footwear & Shoes,1,20192
1003715,Hiba,P00016842,F,18-25,24,0,Khyber Pakhtunkhwa,North-Western,Construction,Furniture,1,20191
1000854,Ali,P00052542,M,26-35,26,1,Islamabad Capital Territory,Northern,Engineer,Furniture,3,20191
1004089,Iqra,P00348242,M,26-35,30,0,Balochistan,Western,IT,Footwear & Shoes,4,20189
1002515,Sara,P00102542,F,46-50,49,0,Khyber Pakhtunkhwa,North-Western,Engineer,Footwear & Shoes,2,20188
1003903,Laiba,P00232442,F,26-35,30,0,Punjab,Eastern,Engineer,Footwear & Shoes,2,20187
1005270,Laiba,P00028842,F,26-35,29,1,Khyber Pakhtunkhwa,North-Western,Textile,Furniture,3,20173
1001952,Hamza,P00068442,F,36-45,38,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Footwear & Shoes,3,20173
1000071,Arham,P00062842,F,26-35,33,0,Punjab,Eastern,Govt,Footwear & Shoes,3,20169
1001983,Zainab,P00346142,M,26-35,33,0,Islamabad Capital Territory,Northern,Agriculture,Footwear & Shoes,3,20166
1003131,Hania,P00109742,M,26-35,34,0,Sindh,Southern,Textile,Furniture,2,20165
1005765,Mariam,P00280642,F,26-35,26,1,Sindh,Southern,Agriculture,Furniture,3,20162
1002266,Hania,P00148742,M,51-55,52,0,Azad Jammu & Kashmir,North-Eastern,Retail,Furniture,2,20149
1004951,Daniyal,P00072242,M,36-45,44,0,Islamabad Capital Territory,Northern,Agriculture,Furniture,3,20149
1003823,Arham,P00270542,F,55+,72,1,Khyber Pakhtunkhwa,North-Western,Healthcare,Furniture,2,20141
1001297,Zainab,P00105142,F,26-35,32,1,Balochistan,Western,Govt,Furniture,4,20139
1005031,Laiba,P00112242,M,26-35,27,0,Khyber Pakhtunkhwa,North-Western,IT,Furniture,3,20138
1005260,Zainab,P00331942,F,36-45,38,0,Balochistan,Western,IT,Furniture,3,20131
1003315,Mariam,P00073642,F,26-35,30,1,Islamabad Capital Territory,Northern,Media,Furniture,1,20131
1005926,Taha,P00182242,M,51-55,55,0,Sindh,Southern,Agriculture,Furniture,1,20120
1003675,Ahmed,P00288942,F,36-45,36,1,Gilgit-Baltistan,Northern,IT,Furniture,2,20111
1004685,Raza,P00109542,M,36-45,37,0,Azad Jammu & Kashmir,North-Eastern,Engineer,Furniture,4,20098
1003505,Laiba,P00071442,M,26-35,34,1,Balochistan,Western,Agriculture,Furniture,4,20089
1000524,Hamza,P00018042,F,18-25,25,0,Gilgit-Baltistan,Northern,Business,Furniture,4,20079
1003025,Zara,P00232842,M,36-45,39,0,Khyber Pakhtunkhwa,North-Western,Engineer,Furniture,3,20077
1001819,Hiba,P00121042,M,36-45,38,1,Islamabad Capital Territory,Northern,Textile,Furniture,2,20066
1003336,Arham,P00302642,M,36-45,37,0,Gilgit-Baltistan,Northern,Freelancer,Furniture,2,20064
1005305,Arham,P00010842,M,18-25,21,0,Balochistan,Western,IT,Furniture,4,20058
1001088,Noor,P00354342,M,0-17,12,1,Azad Jammu & Kashmir,North-Eastern,Business,Furniture,2,20058
1002069,Muneeb,P00069542,F,55+,63,1,Islamabad Capital Territory,Northern,Engineer,Furniture,1,20056
1003684,Ahmed,P00251942,F,26-35,31,1,Khyber Pakhtunkhwa,North-Western,Govt,Furniture,1,20027
1002664,Hamza,P00104842,F,36-45,43,0,Balochistan,Western,Engineer,Furniture,1,20022
1003274,Daniyal,P00046742,F,26-35,28,0,Sindh,Southern,Retail,Furniture,2,20014
1000583,Iqra,P00020342,M,26-35,35,0,Islamabad Capital Territory,Northern,Healthcare,Furniture,4,20007
1001499,Mehwish,P00338442,F,0-17,12,0,Islamabad Capital Territory,Northern,Construction,Furniture,2,19991
1004016,Sana,P00259242,F,51-55,53,0,Azad Jammu & Kashmir,North-Eastern,Retail,Furniture,3,19990
1004725,Arham,P0096442,F,36-45,41,0,Islamabad Capital Territory,Northern,Engineer,Furniture,3,19975
1003934,Saad,P00252942,F,26-35,34,0,Balochistan,Western,Retail,Furniture,3,19967
1004323,Hassan,P00191442,F,18-25,21,1,Punjab,Eastern,Agriculture,Furniture,4,19952
1005239,Raza,P00178342,F,36-45,43,0,Gilgit-Baltistan,Northern,Agriculture,Furniture,2,19930
1004277,Fatima,P00370342,F,36-45,42,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Furniture,3,19927
1001851,Taha,P00325242,F,26-35,34,1,Khyber Pakhtunkhwa,North-Western,Textile,Furniture,3,19927
1002102,Mehwish,P00304742,M,26-35,32,0,Khyber Pakhtunkhwa,North-Western,IT,Furniture,1,19920
1000148,Hania,P00151742,F,51-55,51,1,Gilgit-Baltistan,Northern,Govt,Furniture,4,19919
1000637,Hania,P00103242,M,36-45,45,1,Sindh,Southern,Govt,Furniture,3,19911
1000092,Umar,P00166942,M,18-25,21,1,Sindh,Southern,Education,Furniture,4,19909
1005060,Hania,P00178042,F,46-50,46,0,Azad Jammu & Kashmir,North-Eastern,IT,Furniture,3,19907
1000783,Zainab,P00044442,F,26-35,31,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Furniture,3,19904
1001096,Taha,P00008742,F,0-17,17,0,Punjab,Eastern,Media,Furniture,3,19903
1000662,Mehwish,P00325242,F,18-25,20,1,Islamabad Capital Territory,Northern,Govt,Furniture,2,19901
1000036,Zara,P00327342,F,26-35,27,0,Gilgit-Baltistan,Northern,Textile,Furniture,4,19895
1001669,Hania,P00053842,M,26-35,32,0,Balochistan,Western,IT,Food,1,19708
1001556,Ali,P00113942,F,18-25,18,0,Azad Jammu & Kashmir,North-Eastern,Govt,Food,4,19705
1003615,Bilal,P00190942,F,26-35,28,1,Khyber Pakhtunkhwa,North-Western,Retail,Food,2,19704
1001943,Umar,P00028542,F,18-25,23,1,Punjab,Eastern,Textile,Food,3,19702
1004449,Hania,P00312842,F,26-35,30,0,Balochistan,Western,Media,Food,3,19699
1005757,Bilal,P00051442,M,0-17,16,1,Islamabad Capital Territory,Northern,IT,Food,1,19696
1000737,Hania,P00087042,M,0-17,13,1,Punjab,Eastern,Construction,Food,1,19695
1004505,Arham,P00301542,M,51-55,53,0,Balochistan,Western,Media,Food,2,19695
1005536,Usman,P00027542,F,26-35,34,0,Punjab,Eastern,Textile,Food,2,19690
1001281,Noor,P00026042,F,26-35,31,0,Azad Jammu & Kashmir,North-Eastern,Textile,Food,1,19690
1005824,Usman,P00218142,F,18-25,25,0,Khyber Pakhtunkhwa,North-Western,Govt,Food,2,19687
1002419,Bilal,P00165942,F,26-35,28,1,Azad Jammu & Kashmir,North-Eastern,Govt,Food,4,19686
1002462,Raza,P00197042,F,36-45,40,0,Balochistan,Western,Business,Food,3,19686
1001154,Zainab,P00154642,F,0-17,13,0,Sindh,Southern,Retail,Food,2,19684
1001426,Fatima,P00114942,F,18-25,25,0,Balochistan,Western,Healthcare,Food,4,19684
1004601,Mariam,P00014442,F,36-45,40,1,Balochistan,Western,Education,Food,4,
1003345,Hamza,P00144242,F,26-35,29,0,Islamabad Capital Territory,Northern,Engineer,Food,4,19683
1001946,Fatima,P00334242,F,26-35,29,1,Punjab,Eastern,Healthcare,Food,1,19681
1003715,Iqra,P00351042,F,18-25,21,1,Khyber Pakhtunkhwa,North-Western,Business,Food,3,19681
1003111,Saad,P00234542,F,18-25,18,0,Balochistan,Western,Textile,Food,3,19681
1001387,Mariam,P00086442,M,51-55,55,0,Azad Jammu & Kashmir,North-Eastern,Freelancer,Food,2,19678
1000725,Mariam,P00093242,F,55+,67,1,Sindh,Southern,Education,Food,3,19677
1001022,Umar,P00340942,F,26-35,26,0,Sindh,Southern,Retail,Food,1,19676
1004357,Noor,P00036842,M,36-45,45,0,Islamabad Capital Territory,Northern,Media,Food,2,19676
1005091,Bilal,P00182142,F,26-35,26,0,Islamabad Capital Territory,Northern,Freelancer,Food,4,19674
1005650,Hassan,P00085942,M,36-45,39,1,Balochistan,Western,Education,Food,1,19674
1001941,Hania,P00179442,M,36-45,26,1,Khyber Pakhtunkhwa,North-Western,Textile,Food,2,19672
1004528,Sara,P00338442,F,26-35,33,1,Azad Jammu & Kashmir,North-Eastern,Education,Food,2,
1003655,Mariam,P00255842,M,26-35,32,0,Khyber Pakhtunkhwa,North-Western,Construction,Food,1,19671
1003650,Ali,P00050542,F,26-35,27,0,Gilgit-Baltistan,Northern,Agriculture,Food,4,19670
1002955,Raza,P00119142,F,36-45,44,0,Khyber Pakhtunkhwa,North-Western,Freelancer,Food,4,19670
1002818,Sara,P00129542,F,26-35,34,0,Azad Jammu & Kashmir,North-Eastern,Retail,Food,2,19669
1005788,Taha,P00255942,F,26-35,31,0,Punjab,Eastern,Education,Food,4,19667
1000533,Taha,P00184942,F,26-35,27,1,Azad Jammu & Kashmir,North-Eastern,Freelancer,Food,1,19660
1005709,Bilal,P00120042,F,18-25,21,1,Sindh,Southern,Retail,Food,4,19659
1001897,Hiba,P00111942,M,51-55,54,0,Khyber Pakhtunkhwa,North-Western,Construction,Food,1,19658
1001777,Iqra,P00344242,F,26-35,32,0,Islamabad Capital Territory,Northern,Business,Food,3,19654
1000337,Usman,P00241642,F,18-25,18,1,Gilgit-Baltistan,Northern,Business,Food,3,19652
1005201,Hiba,P00101342,F,51-55,55,1,Islamabad Capital Territory,Northern,Retail,Food,2,19650
1001437,Hassan,P00043342,F,51-55,55,0,Khyber Pakhtunkhwa,North-Western,IT,Food,3,19646
1006009,Daniyal,P00148642,M,26-35,28,1,Islamabad Capital Territory,Northern,Agriculture,Food,4,19644
1000148,Saad,P00334642,F,51-55,51,0,Islamabad Capital Territory,Northern,Media,Food,2,19643
1004980,Mehwish,P00331942,F,26-35,31,0,Azad Jammu & Kashmir,North-Eastern,Retail,Food,1,19642
1001952,Ali,P00102342,F,36-45,36,0,Azad Jammu & Kashmir,North-Eastern,Healthcare,Food,2,19641
1004042,Noor,P00114842,F,36-45,45,0,Azad Jammu & Kashmir,North-Eastern,Textile,Food,1,19639
1003317,Sara,P00042242,F,26-35,30,0,Gilgit-Baltistan,Northern,Agriculture,Food,2,19638
1000820,Raza,P00368642,F,36-45,43,1,Islamabad Capital Territory,Northern,Govt,Food,2,19637
1001306,Hamza,P00080342,F,26-35,34,1,Gilgit-Baltistan,Northern,Retail,Food,1,19637
1005000,Laiba,P00116642,F,26-35,29,1,Islamabad Capital Territory,Northern,Healthcare,Food,4,19634
1003722,Hassan,P00181542,F,26-35,32,1,Balochistan,Western,Education,Food,3,19630
1000783,Saad,P00118342,F,26-35,27,1,Azad Jammu & Kashmir,North-Eastern,IT,Food,4,19629
1001895,Hassan,P00113842,F,36-45,38,1,Khyber Pakhtunkhwa,North-Western,Textile,Food,4,19628
1004425,Raza,P00020242,F,36-45,39,1,Gilgit-Baltistan,Northern,Textile,Food,3,19628
1003189,Hassan,P00112542,F,26-35,28,1,Khyber Pakhtunkhwa,North-Western,Construction,Food,1,19625
